Database	ID	Name	Category	Genes	Metabolites	Associated_Metabolite_Sets
KEGG	hsa05145	Toxoplasmosis	Infectious diseases: Parasitic	MYD88;IRAK1;IRAK4;TRAF6;MAP3K7;TAB1;TAB2;CHUK;IKBKB;IKBKG;NFKBIA;NFKBIB;NFKB1;RELA;MAPK1;MAPK3;MAPK8;MAPK9;MAPK10;MAPK14;MAPK11;MAPK13;MAPK12;MAP2K3;MAP2K6;GNAI1;GNAI2;GNAI3;GNAO1;IL12A;IL12B;TNF;BCL2;BCL2L1;BIRC8;BIRC2;BIRC3;XIAP;BIRC7;NOS2;JAK1;JAK2;STAT1;CIITA;IRGM;HLA-DMA;HLA-DMB;HLA-DOA;HLA-DOB;HLA-DPA1;HLA-DPB1;HLA-DQA1;HLA-DQA2;HLA-DQB1;HLA-DRA;HLA-DRB1;HLA-DRB3;HLA-DRB4;HLA-DRB5;ALOX5;SOCS1;CYCS;STAT3;CASP9;CASP3;CASP8;PIK3R6;PIK3R5;PIK3CG;PDPK1;AKT3;AKT1;AKT2;ITGA6;ITGB1;LAMC3;LAMB4;LAMA1;LAMA2;LAMA3;LAMA4;LAMA5;LAMB1;LAMB2;LAMB3;LAMC1;LAMC2;LY96;TLR4;HSPA1A;HSPA1B;HSPA1L;HSPA2;HSPA6;HSPA8;TLR2;IFNG;IFNGR1;IFNGR2;CCR5;PPIF;CD40LG;CD40;BAD;TNFRSF1A;LDLR;IL10;TGFB1;TGFB2;TGFB3;IL10RA;IL10RB;TYK2	C06314;C05981;C00076	hsa04210;hsa04630;hsa04010;hsa04620;hsa00590;hsa04144
KEGG	hsa05146	Amoebiasis	Infectious diseases: Parasitic	IL1B;MUC2;FN1;LAMC3;LAMB4;LAMA1;LAMA2;LAMA3;LAMA4;LAMA5;LAMB1;LAMB2;LAMB3;LAMC1;LAMC2;NFKB1;RELA;CXCL8;IL6;CASP3;CXCL1;CSF2;IL1R1;IL1R2;TNF;NOS2;TLR2;TLR4;IGH;IL12A;IL12B;RAB7B;RAB5A;RAB5B;RAB5C;RAB7A;HSPB1;CD1D;CD14;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3;IFNG;ITGAM;ITGB2;ARG1;ARG2;C8A;C8B;C8G;C9;GNAL;GNAS;GNA11;GNA15;GNAQ;GNA14;PRKCA;PRKCB;PRKCG;ADCY1;PLCB1;PLCB2;PLCB3;PLCB4;PRKACA;PRKACB;PRKACG;IL10;TGFB1;TGFB2;TGFB3;COL1A1;COL1A2;COL4A1;COL4A2;COL4A3;COL4A4;COL4A5;COL4A6;VCL;ACTN4;ACTN1;COL3A1;PTK2;CTSG;SERPINB1;SERPINB6;SERPINB9;SERPINB10;SERPINB13;SERPINB3;SERPINB4	C00076;C00027;C00219;C00584;C00575;C01245;C02737;C01074;C01498;C00533;C00062;C00165;C18287	hsa04620;hsa04672;hsa04210;hsa04144;hsa04612;hsa04610;hsa00590;hsa04810;hsa04510;hsa00330
KEGG	hsa05150	Staphylococcus aureus infection	Infectious diseases: Bacterial	CFD;C3;CFB;C5;C1S;C1R;C1QA;C1QB;C1QC;C4A;C4B;C2;MBL2;MASP2;MASP1;C5AR1;FPR1;PLG;IGH;CFI;FGG;FCAR;FCGR1A;FCGR2A;FCGR2B;FCGR3A;FCGR3B;FCGR2C;DSG1;HLA-DMA;HLA-DMB;HLA-DOA;HLA-DOB;HLA-DPA1;HLA-DPB1;HLA-DQA1;HLA-DQA2;HLA-DQB1;HLA-DRA;HLA-DRB1;HLA-DRB3;HLA-DRB4;HLA-DRB5;CFH;C3AR1;KRT10;ICAM1;ITGB2;SELP;SELPLG;ITGAL;ITGAM;PTAFR;IL10;FPR2;FPR3	C11596;C20898;C16059;C16060;C16061;C16062;C16054;C16055;C16056;C16057;C16058;C18313	hsa04610;hsa04660;hsa04662
KEGG	hsa05152	Tuberculosis	Infectious diseases: Bacterial	PLA2R1;MRC1;MRC2;CLEC4M;CD209;RAF1;IL10;RAB5A;RAB5B;RAB5C;PIK3C3;TCIRG1;ATP6V0A2;ATP6V0D2;ATP6V0A4;ATP6V1H;ATP6V0C;ATP6V0B;ATP6V0A1;ATP6AP1;ATP6V0D1;EEA1;LAMP1;LAMP2;RAB7A;CTSD;CALML6;CALML5;CALM1;CALM2;CALM3;CALML3;CALML4;CAMK2A;CAMK2B;CAMK2D;CAMK2G;SPHK2;SPHK1;FCGR1A;FCGR2A;FCGR2B;FCGR3A;FCGR3B;FCGR2C;CORO1A;PPP3CA;PPP3CB;PPP3CC;PPP3R1;PPP3R2;ITGB2;ITGAM;CREBBP;EP300;STAT1;JAK1;JAK2;IFNGR2;IFNG;RFX5;RFXAP;RFXANK;CREB1;NFYA;NFYB;NFYC;TLR2;CEBPB;CEBPG;CIITA;MAPK1;MAPK3;NFKB1;RELA;TRAF6;CD14;MYD88;IRAK4;TLR4;TLR6;TLR1;CASP3;TNF;TNFRSF1A;TRADD;FADD;AKT3;AKT1;AKT2;CASP10;CASP8;BID;CYCS;APAF1;BAD;CASP9;BCL2;BAX;CD74;HLA-DMA;HLA-DMB;HLA-DOA;HLA-DOB;HLA-DPA1;HLA-DPB1;HLA-DQA1;HLA-DQA2;HLA-DQB1;HLA-DRA;HLA-DRB1;HLA-DRB3;HLA-DRB4;HLA-DRB5;IGH;CTSS;IL10RA;IL12A;IL12B;IL1A;IL1B;TIRAP;TLR9;IFNA1;IFNA2;IFNA4;IFNA5;IFNA6;IFNA7;IFNA8;IFNA10;IFNA13;IFNA14;IFNA16;IFNA17;IFNA21;IL6;ARHGEF12;RHOA;LSP1;KSR1;PLK3;ITGAX;CR1;LBP;VDR;CYP27B1;CAMP;IL18;IL23A;NOD2;RIPK2;CLEC7A;SYK;SRC;CARD9;MALT1;BCL10;CLEC4E;FCER1G;IFNGR1;HSPD1;HSPA9;MAPK8;MAPK9;MAPK10;MAPK14;MAPK11;MAPK13;MAPK12;TGFB1;TGFB2;TGFB3;IRAK1;IRAK2;IL10RB;C3;NOS2;IFNB1	C04549;C01194;C00338;C00076;C06124;C01561;C01673;C04465;C19190	hsa04620;hsa04210;hsa04630;hsa04612;hsa04621;hsa04010
KEGG	hsa05160	Hepatitis C	Infectious diseases: Viral	DDX58;MAVS;TRAF3;TBK1;IKBKE;IRF3;IRF7;NFKB1;RELA;TLR3;TICAM1;NFKBIA;IKBKG;CHUK;IKBKB;TRAF6;RIPK1;IFNB1;IFNA1;IFNA2;IFNA4;IFNA5;IFNA6;IFNA7;IFNA8;IFNA10;IFNA13;IFNA14;IFNA16;IFNA17;IFNA21;IFNAR1;IFNAR2;JAK1;TYK2;STAT1;STAT2;IRF9;SCARB1;CD81;CLDN24;CLDN16;CLDN4;CLDN3;CLDN7;CLDN23;CLDN19;CLDN14;CLDN15;CLDN17;CLDN20;CLDN11;CLDN18;CLDN22;CLDN25;CLDN5;CLDN10;CLDN8;CLDN6;CLDN2;CLDN1;CLDN9;OCLN;SOCS3;PPP2CA;PPP2CB;PPP2R1A;PPP2R1B;PPP2R2A;PPP2R2B;PPP2R2C;PPP2R2D;PIAS1;CXCL8;STAT3;OAS1;OAS2;OAS3;RNASEL;EIF2AK1;EIF2AK4;EIF2AK2;EIF2AK3;EIF2S1;IRF1;MAPK14;MAPK11;MAPK13;MAPK12;MAPK1;MAPK3;IFIT1;IFIT1B;EIF3E;EGFR;GRB2;SOS1;SOS2;HRAS;KRAS;NRAS;ARAF;RAF1;BRAF;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3;AKT3;AKT1;AKT2;GSK3B;EGF;TP53;CDKN1A;MAPK8;MAPK9;MAPK10;TNF;TNFRSF1A;TRADD;TRAF2;PSME3;RXRA;NR1H3;LDLR;PDPK1;BAD;PPARA	C00076;C00027;C05981;C18292;C18290;C18291;C18288;C18289	hsa04622;hsa04620;hsa04630;hsa04144;hsa04010;hsa04210;hsa03320;hsa04514
KEGG	hsa05161	Hepatitis B	Infectious diseases: Viral	VDAC3;CYCS;LAMTOR5;CASP9;APAF1;CASP12;CASP3;BAX;BIRC5;PRKCA;PRKCB;PRKCG;RAF1;MAP2K1;MAP2K2;MAPK1;MAPK3;FOS;MMP9;NFKB1;RELA;MYC;ELK1;STAT3;CREB3;CREB1;ATF2;ATF6B;CREB3L4;ATF4;CREB3L2;CREB3L3;CREB3L1;CREB5;CXCL8;PCNA;JAK1;STAT1;STAT2;STAT4;STAT5A;STAT5B;STAT6;PTK2B;SRC;GRB2;HRAS;KRAS;NRAS;MAP3K1;MAPK8;MAPK9;MAPK10;NFKBIA;JUN;SMAD4;ATP6AP1;NFATC1;NFATC2;NFATC3;NFATC4;TNF;TP53;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3;AKT3;AKT1;AKT2;BAD;CHUK;IKBKB;IKBKG;BCL2;DDB1;FAS;FASLG;FADD;CASP8;CASP10;MAP2K4;YWHAQ;YWHAB;YWHAZ;TGFB1;TGFB2;TGFB3;TGFBR1;SMAD3;CDKN1A;CREBBP;EP300;EGR2;EGR3;HSPG2;DDX3X;TBK1;IKBKE;IRF3;IRF7;TLR3;TICAM1;DDX58;MAVS;IFIH1;IFNAR1;IFNA1;IFNA2;IFNA4;IFNA5;IFNA6;IFNA7;IFNA8;IFNA10;IFNA13;IFNA14;IFNA16;IFNA17;IFNA21;TLR4;TICAM2;IFNB1;TLR2;TIRAP;MYD88;IL6;CCND1;CDK4;CDK6;CCNE1;CCNE2;CDK2;RB1;E2F1;E2F2;E2F3;CDKN1B;CCNA2;CCNA1;DDB2;PTEN		hsa04151;hsa05160;hsa04010;hsa04064;hsa04115;hsa04622;hsa04630;hsa04620
KEGG	hsa05162	Measles	Infectious diseases: Viral	TLR7;TLR9;MYD88;IRAK1;IRAK4;IRF7;IFNA1;IFNA2;IFNA4;IFNA5;IFNA6;IFNA7;IFNA8;IFNA10;IFNA13;IFNA14;IFNA16;IFNA17;IFNA21;TLR2;TLR4;DDX58;NFKBIA;NFKBIB;NFKB1;RELA;IFIH1;MAVS;IRF3;IFNB1;IFNAR1;IFNAR2;JAK1;TYK2;STAT1;STAT2;IRF9;OAS1;OAS2;OAS3;IFNG;IFNGR1;IFNGR2;JAK2;MSN;CLEC4M;CD209;TACR1;CD46;SLAMF1;SH2D1A;FYN;DOK1;PRKCQ;IL2RA;IL2RB;IL2RG;IL2;CD3D;CD3E;CD3G;CD28;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3;AKT3;AKT1;AKT2;HSPA1A;HSPA1B;HSPA1L;HSPA2;HSPA6;HSPA8;EIF3H;JAK3;STAT3;STAT5A;STAT5B;IL1A;IL1B;IL6;IL12A;IL12B;IL4;IL13;MX1;RACK1;CBLB;EIF2AK1;EIF2AK4;EIF2AK2;EIF2AK3;EIF2S1;CHUK;FAS;FASLG;TNFSF10;TNFRSF10D;TNFRSF10C;TNFRSF10B;TNFRSF10A;TRAF6;TNFAIP3;FCGR2B;IGH;CSNK2A1;CSNK2A2;CSNK2B;CSNK2A3;RCHY1;TP53;TP73;BBC3;RAB9B;RAB9A;CCND1;CCND2;CCND3;CCNE1;CCNE2;CDK2;CDK4;CDK6;CDKN1B;GSK3B;ADAR;MAP3K7;TAB2;IKBKE;TBK1	C18997;C18991;C18998;C05981	hsa04660;hsa04622;hsa04620;hsa04630;hsa04120;hsa04210;hsa04662;hsa04110;hsa04115
KEGG	hsa05164	Influenza A	Infectious diseases: Viral	PRSS1;PRSS2;PRSS3;DDX58;IFIH1;MAVS;TRIM25;TBK1;IKBKE;TLR3;TICAM1;IKBKB;NFKB1;RELA;ATF2;JUN;NFKBIA;NFKBIB;CREBBP;EP300;IRF3;IRF7;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3;AKT3;AKT1;AKT2;TLR7;MYD88;IRAK4;NLRP3;PYCARD;CASP1;IL1B;IL18;IL33;IFNAR1;IFNAR2;IFNB1;JAK1;TYK2;STAT1;STAT2;IRF9;MX1;OAS1;OAS2;OAS3;ADAR;PML;CIITA;HLA-DMA;HLA-DMB;HLA-DOA;HLA-DOB;HLA-DPA1;HLA-DPB1;HLA-DQA1;HLA-DQA2;HLA-DQB1;HLA-DRA;HLA-DRB1;HLA-DRB3;HLA-DRB4;HLA-DRB5;IFNA1;IFNA2;IFNA4;IFNA5;IFNA6;IFNA7;IFNA8;IFNA10;IFNA13;IFNA14;IFNA16;IFNA17;IFNA21;SOCS3;MAP2K3;MAP2K6;MAPK14;MAPK11;MAPK13;MAPK12;MAP2K7;MAP2K4;MAPK8;MAPK9;MAPK10;CCL5;CXCL8;ICAM1;IL1A;IL6;TNF;IL12A;IL12B;EIF2AK1;EIF2AK4;EIF2AK2;EIF2AK3;DNAJC3;HSPA1A;HSPA1B;HSPA1L;HSPA2;HSPA6;HSPA8;DNAJB1;EIF2S1;RNASEL;TNFSF10;TNFRSF10D;TNFRSF10C;TNFRSF10B;TNFRSF10A;SLC25A6;VDAC1;CYCS;CASP9;GSK3B;KPNA1;KPNA2;DDX39B;XPO1;PRKCA;RAF1;MAP2K1;MAP2K2;MAPK1;MAPK3;ACTB;ACTG1;FDPS;RSAD2;PLG;CPSF4;BCL2L2-PABPN1;PABPN1L;PABPN1;NXF1;NXF5;NXF3;NXF2;NXF2B;NXT1;NXT2;RAE1;HNRNPUL1;NUP98;CCL2;CXCL10;PRKCB;TMPRSS4;TMPRSS2;FASLG;FAS;NLRX1;AGFG1;IVNS1ABP;FURIN;TMPRSS13;IFNG;IFNGR1;IFNGR2;JAK2;TLR4;TNFRSF1A	C00080;C05981;C00027	hsa04144;hsa04210;hsa04620;hsa04630;hsa04621;hsa04622;hsa03015;hsa00900;hsa04010;hsa05416;hsa03013
KEGG	hsa05166	HTLV-I infection	Infectious diseases: Viral	NRP1;SLC2A1;TGFB1;TGFB2;TGFB3;VCAM1;TLN1;TLN2;CD3D;CD3E;CD3G;ICAM1;ITGAL;ITGB2;NFATC1;NFATC2;NFATC3;NFATC4;PPP3CA;PPP3CB;PPP3CC;PPP3R1;PPP3R2;CANX;CALR;IL2RB;IL2RG;JAK1;JAK3;STAT5A;STAT5B;HLA-A;HLA-B;HLA-C;HLA-E;HLA-F;HLA-G;MYC;TRRAP;KAT5;CCND2;FDPS;RRAS2;MRAS;HRAS;KRAS;NRAS;RRAS;SLC25A4;SLC25A5;SLC25A6;TSPO;VDAC1;VDAC2;VDAC3;SLC25A31;XPO1;RAN;RANBP3;ADCY1;ADCY2;ADCY3;ADCY5;ADCY6;ADCY7;ADCY8;ADCY9;ADCY4;PRKACA;PRKACB;PRKACG;CREB1;ATF2;CREM;ATF1;ATF3;ATF4;XBP1;TGFBR1;TGFBR2;SMAD2;SMAD3;SMAD4;PCNA;POLD3;POLE3;POLD1;POLD2;POLE;POLE2;POLE4;POLD4;CDKN1A;ANAPC10;CDC26;ANAPC2;ANAPC4;ANAPC5;ANAPC7;ANAPC11;ANAPC1;CDC23;CDC16;CDC27;CDC20;CCNB2;PTTG2;PTTG1;BUB1B;MAD2L1;BUB3;RANBP1;VAC14;TERT;NFKB1;RELA;NFKBIA;IL2;IL2RA;IL15;IL15RA;IL6;CSF2;LTA;NFKB2;RELB;CHUK;MAP3K14;LTBR;CD40;TNFRSF13C;IKBKB;IKBKG;TNFRSF1A;IL1R1;IL1R2;MAP3K1;MAP3K3;MAP2K4;MAPK8;JUN;GPS2;BCL2L1;XIAP;PDGFRA;PDGFRB;PDGFA;PDGFB;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3;AKT3;AKT1;AKT2;WNT16;WNT4;WNT1;WNT2;WNT3;WNT5A;WNT6;WNT7A;WNT7B;WNT8A;WNT8B;WNT10B;WNT11;WNT2B;WNT9A;WNT9B;WNT10A;WNT5B;WNT3A;FZD10;FZD2;FZD5;FZD3;FZD1;FZD4;FZD6;FZD7;FZD8;FZD9;DVL1;DVL2;DVL3;GSK3B;CTNNB1;APC2;APC;DLG1;CDKN2A;CDKN2B;CDK4;CCND1;CCND3;RB1;E2F1;E2F2;E2F3;SRF;ELK1;ELK4;ETS1;ETS2;SPI1;FOS;EGR1;EGR2;FOSL1;TBPL2;TBP;TBPL1;NFYB;HLA-DMA;HLA-DMB;HLA-DOA;HLA-DOB;HLA-DPA1;HLA-DPB1;HLA-DQA1;HLA-DQA2;HLA-DQB1;HLA-DRA;HLA-DRB1;HLA-DRB3;HLA-DRB4;HLA-DRB5;KAT2A;KAT2B;CREBBP;EP300;TCF3;CDKN2C;LCK;TP53;POLB;BAX;MYB;MYBL1;MYBL2;CRTC2;CRTC1;CRTC3;MSX1;MSX2;ZFP36;CHEK1;CHEK2;ATM;ATR;TNF;TP53INP1	C00076;C18996;C18995;C00238;C00027;C00575;C05981;C19313;C18994	hsa04210;hsa04612;hsa03013;hsa04110;hsa04310;hsa04010;hsa04350;hsa04115;hsa04670;hsa04660
KEGG	hsa05168	Herpes simplex infection	Infectious diseases: Viral	LTA;TNFSF14;TNFRSF14;NECTIN1;NECTIN2;PILRA;TRAF1;TRAF2;TRAF3;TRAF5;MAPK8;MAPK9;MAPK10;NFKB1;RELA;FOS;JUN;PTPN11;C3;C5;CFP;TLR3;TLR9;TLR2;TICAM1;MYD88;TAB1;TAB2;MAP3K7;IRF3;IRF7;NFKBIA;NFKBIB;IKBKG;IFNA1;IFNA2;IFNA4;IFNA5;IFNA6;IFNA7;IFNA8;IFNA10;IFNA13;IFNA14;IFNA16;IFNA17;IFNA21;IL12A;IL12B;IL15;TNF;IL1B;IL6;CCL2;CCL5;POU2F3;HCFC2;HCFC1;TRAF6;IKBKE;TBK1;DDX58;MAVS;IFIH1;UBE2R2;CDC34;CUL1;SKP1;SKP2;IFIT1;IFIT1B;USP7;PML;SP100;DAXX;CREBBP;EP300;TP53;EEF1D;GLTSCR2;MCRS1;ARNTL;CLOCK;PER1;PER3;PER2;TAF6L;MED8;TAF5L;GTF2I;TBPL2;TAF9B;TAF4;TAF4B;TAF5;TAF6;TAF10;TAF13;TBP;TAF3;TBPL1;GTF2IRD1;HMGN1;EIF2AK1;EIF2AK4;EIF2AK2;EIF2AK3;EIF2S1;PPP1CA;PPP1CB;PPP1CC;OAS1;OAS2;OAS3;RNASEL;ALYREF;NXF1;NXF5;NXF3;NXF2;NXF2B;IFNAR1;IFNAR2;IFNGR1;IFNGR2;IFNB1;JAK1;TYK2;STAT1;STAT2;IRF9;JAK2;TAP1;TAP2;HLA-A;HLA-B;HLA-C;HLA-E;HLA-F;HLA-G;IFNG;POLR2A;SRPK1;SRSF8;SRSF1;SRSF2;SRSF3;SRSF4;SRSF5;SRSF6;SRSF7;SRSF9;CSNK2A1;CSNK2A2;CSNK2B;CSNK2A3;CDK2;CDK1;SOCS3;CD74;HLA-DMA;HLA-DMB;HLA-DOA;HLA-DOB;HLA-DPA1;HLA-DPB1;HLA-DQA1;HLA-DQA2;HLA-DQB1;HLA-DRA;HLA-DRB1;HLA-DRB3;HLA-DRB4;HLA-DRB5;FAS;TNFRSF1A;FASLG;FADD;CASP8;CASP3;CYCS;HNRNPK;C1QBP;CHUK;IKBKB		hsa04610;hsa04120;hsa04710;hsa04622;hsa04620;hsa04630;hsa03040;hsa04612;hsa04210
KEGG	hsa05169	Epstein-Barr virus infection	Infectious diseases: Viral	CR2;HLA-DRA;HLA-DRB1;HLA-DRB3;HLA-DRB4;HLA-DRB5;HLA-DPA1;HLA-DPB1;HLA-DQA1;HLA-DQA2;HLA-DQB1;CD38;SPN;HLA-A;HLA-B;HLA-C;HLA-E;HLA-F;HLA-G;RBPJL;RBPJ;SPI1;SNW1;NCOR2;HDAC5;HDAC4;YWHAQ;YWHAB;YWHAE;YWHAG;YWHAH;YWHAZ;HSPA1A;HSPA1B;HSPA1L;HSPA2;HSPA6;HSPA8;HSPB1;HSPB2;AKAP8L;CDK1;FCER2;FGR;MYC;GTF2B;SND1;GTF2E1;GTF2E2;HDAC1;HDAC2;PTMA;CREBBP;EP300;CDKN1B;CCNA2;CCNA1;CDK2;SKP2;RB1;USP7;TP53;TRADD;RIPK1;TRAF1;TRAF2;TRAF3;TRAF5;IKBKG;CHUK;NFKBIA;NFKBIB;NFKBIE;MAP3K14;IKBKB;NFKB1;RELA;IRAK1;TRAF6;TAB1;TAB2;NFKB2;RELB;ENTPD8;ENTPD1;ENTPD3;CD40;CD44;ITGAL;CD58;ICAM1;BCL2;TNFAIP3;MAP3K7;MAP2K7;MAP2K4;MAP2K3;MAP2K6;MAPK8;MAPK9;MAPK10;MAPK14;MAPK11;MAPK13;MAPK12;ATF2;JUN;JAK3;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3;AKT3;AKT1;AKT2;GSK3B;LYN;SYK;IGH;CD19;PLCG1;PLCG2;NEDD4;POLR2J2;POLR2A;POLR2B;POLR2C;POLR2D;POLR2E;POLR2F;POLR2G;POLR2H;POLR2I;POLR2J;POLR2K;POLR2L;POLR2J3;POLR3F;POLR3G;POLR3C;POLR3A;POLR3H;POLR1D;POLR3K;POLR3B;POLR3E;POLR3D;POLR3GL;POLR1C;DDX58;TBK1;IRF3;IFNG;IL10;EIF2AK1;EIF2AK4;EIF2AK2;EIF2AK3;VIM;XPO1;RAN;NUP214;PRKACA;PRKACB;PRKACG;CSNK2A1;CSNK2A2;CSNK2B;CSNK2A3;CDKN1A;MDM2;TBPL2;TBP;TBPL1;IL10RA;IL10RB;JAK1;TYK2;STAT3;PSMD14;ADRM1;PSMC1;PSMC2;PSMC3;PSMC4;PSMC5;PSMC6;PSMD1;PSMD2;PSMD3;PSMD4;PSMD7;PSMD8;PSMD11;PSMD12;PSMD13;SEM1;PSMD6	C05981;C01245;C00076	hsa03022;hsa04120;hsa04662;hsa04020;hsa03013;hsa04115;hsa04110;hsa04810;hsa04210;hsa04622;hsa04612;hsa04630;hsa04010;hsa03050
KEGG	hsa05200	Pathways in cancer	Cancers: Overview	DCC;CASP3;CASP9;CDH1;CTNNB1;WNT16;WNT4;WNT1;WNT2;WNT3;WNT5A;WNT6;WNT7A;WNT7B;WNT8A;WNT8B;WNT10B;WNT11;WNT2B;WNT9A;WNT9B;WNT10A;WNT5B;WNT3A;CTNNA1;CTNNA2;CTNNA3;ITGB1;DVL1;DVL2;DVL3;LAMC3;COL4A1;COL4A2;COL4A3;COL4A4;COL4A5;COL4A6;LAMB4;FN1;LAMA1;LAMA2;LAMA3;LAMA4;LAMA5;LAMB1;LAMB2;LAMB3;LAMC1;LAMC2;ITGA6;ITGA2;ITGA2B;ITGA3;ITGAV;PTK2;PTEN;FZD10;FZD2;FZD5;FZD3;FZD1;FZD4;FZD6;FZD7;FZD8;FZD9;APPL1;ABL1;BCR;CRK;CRKL;CBLC;CBL;CBLB;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R2;PIK3R3;STAT5A;STAT5B;JAK1;EGFR;ERBB2;PDGFRA;PDGFRB;IGF1R;KIT;FLT3;MET;FGFR1;FGFR3;FGFR2;TFG;NTRK1;TPM3;TPR;TGFA;EGF;HGF;PDGFA;PDGFB;IGF1;AR;HSP90AA1;HSP90AB1;HSP90B1;GSK3B;AXIN1;AXIN2;APC2;APC;CHUK;IKBKB;IKBKG;MTOR;BAD;MDM2;CDKN1B;BCL2L1;STAT3;STAT1;GRB2;SOS1;SOS2;HRAS;KRAS;NRAS;ARAF;RAF1;BRAF;MAP2K1;MAP2K2;RASSF5;RASSF1;NFKBIA;NFKB1;NFKB2;RELA;STK4;CCND1;RET;CCDC6;NCOA4;PLCG1;PLCG2;RALGDS;RALA;RALB;RHOA;RAC1;RAC2;RAC3;RALBP1;PLD1;MAPK8;MAPK9;MAPK10;CDC42;JUN;FOS;MYC;TP53;LEF1;TCF7;TCF7L2;TCF7L1;PRKCA;PRKCB;PRKCG;SHH;PTCH1;SMO;STK36;SUFU;FH;EGLN2;EGLN3;EGLN1;ELOB;ELOC;VHL;CUL2;RBX1;EPAS1;HIF1A;ARNT;ARNT2;CREBBP;EP300;CYCS;BRCA2;RAD51;MLH1;MSH2;TGFB1;TGFB2;TGFB3;TGFBR1;TGFBR2;SMAD2;SMAD3;SMAD4;BAX;MSH3;MSH6;MECOM;RUNX1;CTBP1;CTBP2;HDAC1;HDAC2;GSTP1;PPARG;PAX8;RXRA;RXRB;RXRG;RARB;JUP;RARA;ZBTB16;PML;RUNX1T1;SPI1;CEBPA;MITF;MAX;PIAS2;CDKN1A;CDK4;CDK6;RB1;E2F1;E2F2;E2F3;CDK2;CCNE1;CCNE2;SKP2;CKS1B;CKS2;CCNA1;CDKN2B;CDKN2A;FAS;FADD;CASP8;BID;BMP2;BMP4;GLI1;HHIP;PTCH2;KLK3;BIRC5;PTGS2;NOS2;BCL2;BIRC8;BIRC2;BIRC3;XIAP;BIRC7;TRAF1;TRAF2;TRAF3;TRAF5;TRAF6;TRAF4;VEGFD;PGF;VEGFA;VEGFB;VEGFC;SLC2A1;DAPK1;DAPK3;DAPK2;ETS1;MMP1;MMP2;MMP9;CXCL8;CSF2RA;CSF3R;CSF1R;IL6;PPARD;FOXO1;NKX3-1;MAPK1;MAPK3;AKT3;AKT1;AKT2;GLI2;GLI3;FASLG;KITLG;FLT3LG;FGF1;FGF2;FGF3;FGF4;FGF5;FGF6;FGF7;FGF8;FGF9;FGF10;FGF11;FGF12;FGF13;FGF14;FGF20;FGF21;FGF22;FGF23;FGF18;FGF17;FGF16;FGF19;LPAR6;AGTR1;LPAR1;F2R;LPAR3;LPAR4;LPAR5;F2RL3;LPAR2;PTGER1;PTGER2;PTGER3;PTGER4;EDNRA;EDNRB;BDKRB1;BDKRB2;GNAS;ADCY1;ADCY2;ADCY3;ADCY5;ADCY6;ADCY7;ADCY8;ADCY9;ADCY4;PRKACA;PRKACB;PRKACG;GNB5;GNB1;GNB2;GNB3;GNG3;GNG4;GNG5;GNG7;GNG10;GNG11;GNGT1;GNGT2;GNG13;GNG2;GNG12;GNB4;GNG8;GNA13;GNA12;ARHGEF12;PLEKHG5;ARHGEF1;ARHGEF11;ROCK1;ROCK2;GNA11;GNAQ;PLCB1;PLCB2;PLCB3;PLCB4;RASGRP1;RASGRP2;RASGRP4;RASGRP3;GNAI1;GNAI2;GNAI3;CXCR4;CXCL12	C00951;C00410;C07653;C01227;C00280;C00735;C00762;C00187;C05981;C00165;C01245;C00076;C00416;C00122;C00149;C16038;C00777;C15493;C00535;C03917;C00575;C00752;C00306;C16010;C00584;C00681;C02135	map09020;hsa04520;hsa04310;hsa04512;hsa04060;hsa04630;hsa04010;hsa04150;hsa04210;hsa04115;hsa04110;hsa04370;hsa03320;hsa04350;hsa04510;hsa05210;hsa05212;hsa05214;hsa05216;hsa05221;hsa05220;hsa05217;hsa05218;hsa05211;hsa05219;hsa05215;hsa05213;hsa05222;hsa05223;hsa04151;hsa04024
